date,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,y
25.03.20 9:00,"21,39","113,37","115,8","283,17","23,41","446,99","1,37","50,43","80,48","54,73","33,46","51,8","55,65","23,55","63,9","49,07","3,98","2,38","0,5","4,3","1,51","14,67","-10,13","-9,32","42,44","0,13","-1,92","-0,26","-0,01","1,87","3,51","4,17","4,17","3,96","5,33","4,55","68,97","215,62","237,57","231,43","10,62","96,74","81,33","1,21","1,87","0,74","1,42","980,74","65,94","60,6","70,61","68,52","60,63","63,9","131,21","78,1","-6,56","781,39","77,19","4,27","277,19","26,15"
25.03.20 10:00,"21,39","113,38","115,8",285,"23,4","446,96","1,37","50,44","80,77","55,19","33,33","51,68","55,56","22,82","64,22","48,93","3,98","2,38","0,5","4,22","1,51","14,77","-10,25","-9,43","43,3","0,13","-2,07","-0,25","-0,01","1,87","3,57","4,12","4,12","3,94","5,34","4,44","69,1","215,98","237,92","231,4","12,73","95,94","81,11","1,25","1,87","0,74","1,42","982,52","65,79","60,29","70,44","68,69","60,83","64,02","131,93","78,1","-5,09","781,49","75,96","5,75","285,06","26,1"
25.03.20 11:00,"21,39","113,46","115,8",285,"23,48","446,94","1,35","50,45","81,07","54,93","33,37","51,97","55,58","22,09","64,4","48,96","3,98","2,38","0,5","4,45","1,51","14,69","-10,74","-9,87","44,16","0,13","-2,8","-0,26","-0,01","1,88","3,82","4,16","4,16","3,99","5,4","4,39","68,59","216,14","238,4","231,38","14,28","96,08","80,77","1,25","1,88","0,74","1,42","979,44","65,96","60,61","70,68","68,56","60,57","63,54","132,38","77,93","-4,01","781,58","75,6",6,"284,87","26,15"
25.03.20 12:00,"21,39","113,55","115,8",285,"23,39","446,93","1,36","50,41","81,16","55,02","33,47","51,95","55,62","21,35","64,58","48,98","3,98","2,38","0,5","4,69","1,51","14,59","-10,69","-9,83","44,99","0,13","-2,76","-0,26","-0,01","1,88","3,71","4,05","4,05","3,96","5,35","4,46","68,7","216,12","238,37","231,36","14,45","95,08","80,48","1,09","1,88","0,74","1,42","977,39","65,95","60,69","70,68","68,61","60,56","63,48","132,55","78,01","-2,93","781,66","70,11",6,"275,9","25,88"
25.03.20 13:00,"21,39","113,64","115,8",285,"23,29","446,84","1,35","50,38","79,33","54,83",33,"51,89","55,58","20,6","64,68",49,"3,98","2,38","0,5","4,63","1,51","14,55","-10,76","-9,87","45,57","0,13","-2,78","-0,25","-0,01","1,88","3,75","4,08","4,08","3,8","5,28","4,47","68,82","216,01","238,2","231,4","15,16","94,74","80,53","1,33","1,88","0,74","1,42","981,05",66,"60,71","70,73","68,61","60,51","63,51","131,94","78,04",-2,"781,47","65,2","6,07","269,04","26,24"
25.03.20 14:00,"21,39","113,74","115,8",285,"23,23","447,06","1,35","50,37","76,99","55,17","32,57","51,97","55,63","19,86","64,79","48,99","3,98","2,38","0,5","4,55","1,51","14,49","-10,85","-9,91","46,05","0,13","-2,87","-0,26","-0,01","1,88","3,78","4,14","4,14","3,92","5,32","4,43","69,01","215,95","238,18","231,44","15,71","95,25","80,95","1,34","1,88","0,74","1,42","986,12","65,95","60,69","70,67","68,71","60,58","63,37","131,45","78,01","-1,45","781,19","58,07","7,42",260,"26,16"
25.03.20 15:00,"21,39","113,83","115,6",285,"23,18","447,09","1,35","50,42","74,64","55,31","32,33","51,93","55,61","19,11","64,94","49,03","3,98","2,38","0,5","4,48","1,51","14,64","-10,58","-9,61","46,12","0,13","-2,37","-0,26","-0,01","1,88","3,83","4,01","4,01",4,"5,3","4,32","69,34","215,74","237,93","231,48","15,78","95,38","81,08","1,34","1,88","0,74","1,42","987,55","65,97","60,32","70,59","68,82","60,7","63,58","132,64","78,01","-0,98","780,91","56,79","7,46","255,58","26,19"
25.03.20 16:00,"21,39","113,92",115,285,"23,17","446,93","1,34","50,43","72,05","54,8","31,95","51,91","55,6","18,37","64,86","48,94","3,98","2,38","0,5","4,42","1,51","14,66","-10,18","-9,33","46,08","0,13","-2,27","-0,25","-0,01","1,88","3,79","4,02","4,02","4,09","5,26","4,25","69,34","216,2","238,39","231,52","15,97","94,14","81,04","1,15","1,88","0,74","1,42","985,19","65,81","60,6","70,49","68,73","60,68","63,67","132,14","78,01",0,"780,62","93,7","6,74",250,"26,11"
25.03.20 17:00,"21,39","114,01",115,285,"23,2","446,98","1,35","50,42","70,01","54,91","32,06","52,08","55,66","17,62","64,66","49,08","3,98","2,38","0,5","4,37","1,51","14,72","-10,26","-9,37","46,04","0,14","-2,37","-0,25","-0,01","1,88","3,85","4,05","4,05","4,11","5,23","4,51","69,3","216,24","238,41","231,55","16,09","94,83","81,11","1,24","1,88","0,74","1,42","984,37","66,05","60,72","70,56","68,66","60,54","63,46","132,15","78,09",0,"780,34","93,35","6,1",250,"26,16"
25.03.20 18:00,"21,39","114,09",115,285,"23,18","446,91","1,35","50,42","67,99","54,41","32,23","52,09","55,59","16,88","64,41","48,94","3,98","2,38","0,5","4,3","1,51","14,77","-10,23","-9,33","45,95","0,14","-2,38","-0,25","-0,01","1,88","3,83","4,01","4,01","4,02","5,23","4,9","69,19","215,98","238,21","231,59","15,24","94,69","81,12","1,23","1,88","0,74","1,42","983,26","66,1","60,86","70,79","68,42","60,43","63,41","132,37","78,12","-0,66","780,06","69,86",6,250,"26,19"
25.03.20 19:00,"21,39","114,06",115,285,"23,16","447,13","1,35","50,41","65,82","55,22","32,42","52,21","55,6","16,13","64,13","49,05","3,98","2,38","0,5","4,27","1,51","14,83","-10,18","-9,3","45,85","0,14","-2,41","-0,25","-0,01","1,88","3,84","4,06","4,06","4,06","5,29","5,08",69,"216,18","238,24","231,63","14,37","94,35","80,66","1,17","1,88","0,74","1,42","980,89","66,08","60,75","70,81","68,45","60,48","63,26","132,36","77,99","-1,15","779,77","61,98","5,98",250,"26,07"
25.03.20 20:00,"21,39","114,02",115,285,"23,21","446,99","1,35","50,41","64,24","54,75","33,32","52,07","55,59","15,43","63,91","49,03","3,98","2,38","0,5","4,71","1,52","14,73","-10,29","-9,36","45,29","0,14","-2,37","-0,25","-0,01","1,88","3,76","4,08","4,08","4,01","5,23","4,95","69,02","215,89","237,98","231,69","13,86","95,19","80,86","1,26","1,88","0,74","1,42","977,17","66,06","60,9","70,89","68,41","60,28","63,38","130,81","77,99",-2,"779,49",68,"5,09","249,38","26,17"
25.03.20 21:00,"21,39","113,98",115,285,"23,15","446,91","1,36","50,41","62,29","55,24","32,38","52,12","55,59","14,75","63,67",49,"3,98","2,38","0,5","4,64","1,53","14,61","-10,14","-9,27","44,13","0,14","-2,4","-0,26","-0,01","1,88","3,79","4,03","4,03",4,"5,15",5,"68,77","215,73","237,99","231,81","12,45","94,49","80,52","1,2","1,88","0,74","1,42","980,16","66,22","60,82","70,86","68,49","60,33","63,4","129,55","78,15","-2,65","779,21","71,55","4,07","245,91","26,11"
25.03.20 22:00,"21,39","113,94",115,285,"23,21","447,03","1,34","50,4","61,18","55,43","32,67","52,21","55,6","14,07","63,42","48,96","3,98","2,38","0,5","4,57","1,55","14,68","-10,06","-9,21","44,08","0,14","-2,28","-0,25","-0,01","1,88","3,72","4,01","4,01","4,04","5,15","5,01","68,7","215,79","238,05","231,93","11,7","94,49","80,42","1,17","1,88","0,74","1,42","981,9","66,22","60,97","71,04","68,31","60,25","63,21","129,51","78,13","-3,38","778,92","75,6",4,"253,93","26,3"
25.03.20 23:00,"21,39","113,9",115,285,"23,26","446,97","1,35","50,4","60,32","54,51","32,99","52,26","55,58","13,4","63,17","48,95","3,98","2,38","0,5","4,51","1,56","14,7","-10,04","-9,2","44,09","0,14","-2,22","-0,25","-0,01","1,88","3,8","4,04","4,04","4,08","5,22","5,02","68,71","215,64","237,89","232,06","11,84","94,25","80,56","1,19","1,88","0,74","1,42","980,98","66,33","60,99","71,07","68,32","60,2","63,05","129,57","78,02","-3,84","778,64","77,74",4,"258,06","26,05"
26.03.20 0:00,"21,39","113,86",115,285,"23,28","447,01","1,34","50,39","59,71","54,71","32,99","52,26","55,6","12,72","62,94","49,04","3,98","2,38","0,5","4,44","1,57","14,66",-10,"-9,15","44,15","0,14","-2,11","-0,25","-0,01","1,88","3,74","4,02","4,02","4,04","5,2","4,69","68,82","216,04","238,07","232,19","12,6","94,29","80,61","1,23","1,88","0,74","1,42","981,52","66,32","61,09","71,06","68,21","60,15","63,37","130,09","78,02","-4,03","778,36","73,19",4,"250,56","25,99"
26.03.20 1:00,"21,39","113,82","115,8",285,"23,24","447,11","1,36","50,4","58,78","54,88","32,9","52,24","55,6","12,04","62,71","48,99","3,98","2,38","0,5","4,37","1,58","14,53","-10,05","-9,22","44,37","0,14",-2,"-0,25","-0,01","1,88","3,85","4,1","4,1","4,03","5,18","4,38","68,6","215,51","237,78","232,31","12,1","94,77","80,47","1,32","1,88","0,74","1,42","982,34","66,48","61,1","70,96","68,2","60,28","63,07","129,08","77,97",-5,"778,07","77,85",4,250,"26,2"
26.03.20 2:00,"21,39","113,81",117,285,"23,28","447,07","1,34","50,41","57,83","54,41","32,72","52,24","55,61","11,36","62,47","49,04","3,98","2,38","0,5","4,32","1,59","14,83","-10,03","-9,2","44,29","0,14","-2,02","-0,25","-0,01","1,88","3,74","3,96","3,96","3,93","5,11","4,3","68,66","215,11","237,64","232,44","11,01","94,63","80,52","1,31","1,88","0,74","1,42","976,64","66,42","61,1","71,04","68,45","60,21","62,91","129,3","77,95","-5,02","777,79","69,5",4,250,"26,4"
26.03.20 3:00,"21,39","113,93",117,285,"23,84","440,66","1,35","50,43","57,63","53,97","32,68","52,12","55,6","10,69","62,23","49,02","3,98","2,38","0,5","4,32","1,6","15,33","-10,39","-9,48","44,11","0,14","-2,3","-0,25","-0,01","1,88","4,24","4,78","4,78","4,46","5,19","4,46","69,08","215,15","237,42","232,56","10,12","97,62","81,59","1,37","1,88","0,74","1,42","936,38","64,24","58,93","68,57","65,87","57,86","60,49","126,32","67,26","-6,1","777,51","70,08",4,"244,38","25,71"
26.03.20 4:00,"21,39","114,06",117,285,"24,37","429,55","1,36","50,45","58,94","56,08","32,75","52,06","55,59","10,03","61,98","49,07","3,98","2,38","0,5","4,8","1,61","15,85","-10,69","-9,68","43,93","0,14","-2,47","-0,25","-0,01","1,88","4,9","5,49","5,49","5,09","5,29","4,55","70,39","214,73","236,58","232,63","10,09","98,37","82,85","1,35","1,88","0,75","1,43","899,58","59,43","54,04","63,48","61,54","54,26","55,88","120,9","61,92",-7,"777,21",79,4,"249,77","24,87"
26.03.20 5:00,"21,39","114,2",117,285,25,"412,7","1,4","50,46","62,02","56,53","33,19","52,14","55,68","9,39","61,68","49,11","3,98","2,32","0,5","4,84","1,62","16,05","-11,08","-10,07","43,55","0,14","-3,01","-0,25","-0,01","1,88","5,84","6,4","6,4","5,96","5,05","4,73","71,05","213,4","235,19","232,45","9,94","101,95","83,53","1,18","1,88","0,76","1,44","846,49","51,64",48,"54,56","54,4","47,9","47,57","106,69","62,04",-7,"776,77",79,4,"241,14","23,62"
26.03.20 6:00,"21,39","114,65",117,285,"25,28","400,11","1,48","50,48","65,3","57,56","32,81","52,16","55,63","8,75","61,37","49,69","3,98","2,2","0,5","4,82","1,62","15,78","-13,43","-12,41","43,78","0,14","-5,35","-0,25","-0,01","1,88","6,77","8,18","8,18","6,89","5,02","4,43","71,2","210,05","231,83","232,26","9,82","103,59","83,94","1,1","1,88","0,79","1,45","812,35","44,83","40,8","46,39","45,95","40,42","35,66","93,83","61,95","-7,09","776,3","75,9",4,"230,26","22,46"
26.03.20 7:00,"21,39","115,26",117,285,"25,34","400,01","1,61","50,48","68,54","54,53","32,55","52,03","55,58","8,1","61,1","49,08","3,98","2,2","0,5","4,75","1,63","15,93","-12,94","-11,92","44,07","0,14","-4,8","-0,26","-0,01","1,88","6,76","8,7","8,7","6,84","4,97","4,23","71,54","208,32","230,14","232,07","10,09","101,03","84,32","1,28","1,88","0,79","1,45","812,29","44,72","40,74","46,16","45,43","40,47","35,48","94,93","61,85","-7,15","775,83","73,58",4,230,"22,56"
26.03.20 8:00,"21,39","117,77",117,285,"25,28","400,02","1,56","50,48","71,87","54,96","32,72","51,93","55,58","7,46","60,93","48,78","3,98","2,2","0,5","4,66","1,64","15,92","-12,87","-11,86","43,78","0,15","-4,54","-0,26","-0,01","1,88","6,64","8,64","8,64","6,73","4,88","6,75","71,62",209,"230,27","231,87","10,89","100,89","84,2","1,2","1,88","0,79","1,45","816,39","44,75","40,74","46,19","45,38","40,49","35,49","96,72","61,93","-5,83","775,36",67,"4,17","225,79","22,26"
26.03.20 9:00,"21,39","118,69",117,285,"25,38","399,93","1,68","50,48","73,57","55,66","32,62","51,87","55,55","6,81","60,76","49,05","3,98","2,2","0,5","4,61","1,64","15,83","-12,87","-11,83","43,75","0,15","-4,3","-0,26","-0,01","1,88","6,46","8,53","8,53","6,6","4,86","6,66","71,44","209,26","229,99","231,68","12,2","101,06","84,13","1,09","1,88","0,79","1,45","817,7","44,73","40,69","46,2","45,58","40,47","35,53","95,82","61,96",-5,"774,88","67,5","5,21",220,"22,25"
26.03.20 10:00,"21,39","122,38","115,46",285,"25,31","400,01","1,53","50,47","72,84","55,61","32,71","51,93","55,56","6,17","60,64","48,68","3,98","2,2","0,5","4,55","1,65","15,41","-12,93","-11,88","38,73","0,15","-4,17","-0,25",0,"1,88","6,45","8,6","8,6","6,65","4,48","8,71","71,35","209,65","230,25","231,49","13,18","100,67","83,94","1,17","1,88","0,79","1,45","812,47","44,74","40,74","46,15","46,18","40,45","35,47","89,93","61,99","-4,59","774,41","70,93","6,37","223,31","22,17"
26.03.20 11:00,"21,39","135,01","114,9",285,"25,51","400,11","1,49","50,46","72,46","55,3","32,56","51,78","55,51","5,53","60,62","48,6","3,98","2,2","0,5","4,47","1,66","15,46","-12,82","-11,78","35,77","0,15","-4,17","-0,26",0,"1,88","6,29","8,43","8,43","6,49","4,26","13,66","70,9","211,42","230,95","231,29","14,63","101,35","83,7","1,06","1,88","0,79","1,45","817,3","44,79","40,65","46,19","45,45","40,5","35,47","89,01","62,03","-3,09","773,94","65,07","7,14",230,"21,87"
26.03.20 12:00,"21,39","40531,31","114,9",285,"25,67","400,05","1,48","50,45","72,89","54,92","32,79","51,82","55,56","4,89","60,57","48,83","3,98","2,2","0,67","5,08","1,66","15,49","-12,87","-11,8","33,45","0,15","-4,03","-0,26",0,"1,85","6,04","8,26","8,26","6,24","3,84","18,39","70,41","212,72","231,41","231,1","15,37","102,51","83,24","0,99","1,85","0,79","1,45","815,37","44,75","40,65","46,18","45,42","40,51","35,48","87,01","62,02","-2,51","773,44",68,"7,45","228,51","21,73"
26.03.20 13:00,"21,39","478984,63","114,9",285,"25,85","400,06","1,49","50,43","73,26","55,22","32,52","51,8","55,63","4,25","60,59","49,04","3,98","2,2","1,05","5,3","1,66","15,56","-12,74","-11,68","33,16","0,15","-4,18","-0,26",0,"1,83","5,93","8,2","8,2","6,2","4,06","19,29","70,33","212,09","230,5","230,89","16,59","100,63","82,88","0,98","1,83","0,79","1,45","815,27","44,76","40,69","46,2","45,47","40,48","35,52","96,17",62,"-1,84","772,73",68,"7,75","215,88","21,59"
26.03.20 14:00,"21,39","1018985,43","114,9",285,"25,82","399,95","1,53","50,42","73,87","55,33","32,25","51,73","55,59","3,61","60,75","49,17","3,98","2,2","0,58","5,23","1,67","15,39","-12,74","-11,63","36,07","0,15","-4,03","-0,26",0,"1,83","5,9","8,12","8,12","6,1","3,65","19,53","70,62","211,66","229,82","230,68","17,08","101,15","83,22","1,04","1,83","0,79","1,45",810,"44,79","40,73","46,18","45,51","40,53","35,55","86,94","62,08","-0,85","771,97","69,07","8,22","223,62","21,77"
26.03.20 15:00,"21,39","1558986,2","114,9",285,"25,73","399,9","1,6","50,41","74,79","54,79","32,13","51,76","55,62","2,98","60,83","48,85","3,98","2,2",0,"5,16","1,67","15,48","-12,61","-11,54","40,11","0,15","-4,29","-0,26",0,"1,83","5,87","8,14","8,14","6,07","3,77","19,71","70,88","210,99","229,08","230,48","17,38","100,12","83,13","1,01","1,83","0,79","1,45","812,63","44,74","40,71","46,19","45,46","40,47","35,43","89,69","62,1",0,"771,21",92,"9,14",220,"21,65"
26.03.20 16:00,"21,39","2098986,78","114,9",285,"25,8","400,07","1,53","50,4","76,86","54,81","32,32","51,8","55,58","2,34","60,82","48,94","3,98","2,2",0,"5,08","1,67","15,3","-12,59","-11,51","38,66","0,15","-3,78","-0,26",0,"1,83","5,82","8,14","8,14","6,1","3,74","19,73","70,99","211,41","229,06","230,27","17,8","100,54","83,06","1,11","1,83","0,79","1,45","814,49","44,79","40,63","46,18","45,45","40,5","35,57","87,06","62,03","0,56","770,46","73,49","9,65",220,"21,6"
26.03.20 17:00,"21,39","2638987,73","114,9",285,"25,84","400,07","1,58","50,39","79,41","54,36","32,38","51,83","55,57","1,7","60,74","49,03","3,98","2,2",0,"5,02","1,68","15,41","-12,47","-11,37","38,97","0,15","-3,94","-0,26",0,"1,83","5,82","8,04","8,04","5,99","3,68","19,74","70,77","211,78","229,23","230,06","17,75","101,05","82,59","1,12","1,83","0,79","1,45","808,29","44,76","40,82","46,17","45,47","40,5","35,56","88,64","61,99",1,"769,7","59,7","8,38",220,"21,76"
26.03.20 18:00,"21,39","3178988,47","114,9",285,"25,82","399,84","1,59","50,4","78,64","54,54","32,37","51,91","55,61","13,72","60,69","49,06","3,98","2,2",0,"4,94","1,68","15,68","-12,33","-11,27","38,1","0,16","-4,03","-0,26",0,"1,83","5,81","7,99","7,99","5,97","3,79","19,76","70,84","211,32","228,74","229,86","17,77","101,58","82,82","1,14","1,83","0,79","1,45","812,55","44,75","40,68","46,19","45,46","40,49","35,55","88,57","62,04",1,"768,95","61,64","7,54",220,"21,76"
26.03.20 19:00,"21,39","3718989,25","114,9",285,"25,93",400,"1,61","50,4","72,29","55,3","32,34",52,"55,63","34,91","60,65","49,03","3,98","2,2",0,"4,87","1,68","15,84","-12,33","-11,29","38,01","0,16","-4,37","-0,26",0,"1,83","5,76","7,7","7,7","5,76","3,96","19,76","70,84","210,91","228,19","229,65","17,13","102,36","82,79","1,11","1,83","0,79","1,45","811,96","44,75","40,7","46,14","45,43","40,48","35,54","92,65","61,97",1,"768,19",59,"6,94","214,48","21,68"
26.03.20 20:00,"21,39","4258988,73","114,9",285,"25,93","399,91","1,63","50,4","66,13","54,12","32,39","51,96","55,56","54,95","60,54","48,99","3,98","2,2",0,"4,8","1,68","16,07","-12,23","-11,18","36,92","0,16","-4,47","-0,27",0,"1,83","5,74","7,73","7,73","5,74","3,97","19,76","70,63","210,77","227,9","229,46","17,01","102,54","82,26","1,15","1,83","0,79","1,45","810,27","44,69","40,7","46,13","45,42","40,46","35,51","91,63","62,04",1,"767,45",59,"6,35",210,"21,5"
26.03.20 21:00,"21,39","4798990,83","114,9",285,"25,83","399,86","1,62","50,23","56,46","55,31","32,33","51,99","55,56","73,96","60,37","48,98","3,98","2,2",0,"4,72","1,68","15,97","-12,35","-11,29","37,5","0,16","-4,23","-0,28",0,"1,83","5,7","7,68","7,68","5,85","3,92","19,78","70,5","210,57","227,78","229,31","17,16","102,35","82,25","1,57","1,83","0,79","1,45","812,51","44,75","40,54","46,13","45,41","40,45","35,55","92,39","62,03","0,41","766,78","77,16",6,210,"21,64"
26.03.20 22:00,"21,39","5338991,42","114,9",285,"25,83","400,09","1,61","50,24","52,79","56,05","32,83",52,"55,65","80,61","60,15","48,98","3,98","2,2",0,"4,65","1,68","15,5","-12,22","-11,14","36,59","0,16","-3,8","-0,28",0,"1,83","5,65","7,7","7,7","5,84",4,"19,84","70,57","210,42","227,43","229,16","17,83","102,21","82,62","1,65","1,83","0,81","1,45","812,57","44,74","40,68","46,17","45,46","40,48","35,52","97,28","62,02",1,"766,12","57,34","6,19","213,74","21,74"
26.03.20 23:00,"21,39","5878992,25","114,9",285,"25,84","399,95","1,63","50,31","52,64","54,72","32,8","52,02","55,59",80,"59,91","48,95","3,98","2,2",0,"4,57","1,68","15,76","-11,53","-10,48","36,91","0,16","-2,92","-0,27",0,"1,83","5,47","7,7","7,7","5,71","3,83","19,84","70,35","210,66","227,29","229,01","17,04","101,66","82,36","1,61","1,83","0,82","1,45","813,13","44,71","40,65","46,14","45,43","40,46","35,47","89,15","62,01","0,96","765,45","56,32","7,47",220,"21,62"
27.03.20 0:00,"21,39","6418992,87","114,9",285,"25,9","399,99","1,65","50,39","54,59","54,98","32,43","51,98","55,56","79,38","59,71",49,"3,98","2,2",0,"4,51","1,68","15,8","-11,47","-10,39","37,47","0,16","-2,91","-0,27",0,"1,83","5,41","7,56","7,56","5,63","3,76","19,85","70,42","210,4","226,92","228,86","16,76","102,15","82,48","1,53","1,83","0,82","1,45","808,21","44,74","40,72","46,15","45,44","40,49","35,54","91,21","62,01",0,"764,79","91,56","7,88","223,87","21,74"
27.03.20 1:00,"21,39","6958993,4","114,9",285,"25,89","399,85","1,67","50,47","58,85","55,3","32,42","52,07","55,63","78,77","59,49","49,09","3,98","2,2",0,"4,43","1,68","15,62","-11,38","-10,34","36,32","0,17","-2,84","-0,27",0,"1,83","5,37","7,52","7,52","5,6","3,8","19,85","70,35","209,85","226,26","228,71","16,35","102,41","82,13","1,48","1,83","0,82","1,45","812,95","44,73","40,64","46,14","45,43","40,47","35,43","90,28","61,97","-0,2","764,13","86,78","7,7","222,69","21,66"
27.03.20 2:00,"21,39","7498994,58","114,9",285,"25,86","399,99","1,67","50,49","63,05","54,76","32,67","52,04","55,61","78,16","59,43","49,06","3,98","2,2",0,"4,87","1,68","15,74","-11,38","-10,35",35,"0,17","-2,91","-0,27",0,"1,83","5,32","7,31","7,31","5,56","3,7","19,83","70,29","209,77","226,34","228,56","16,16","102,66","81,96","1,44","1,83","0,82","1,45","809,36","44,72","40,7","46,17","45,42","40,46","35,5","90,37","61,97",-1,"763,47","66,06","7,52","231,1","21,66"
27.03.20 3:00,"21,39","8038995,3","114,9",285,"25,89","400,09","1,68","50,49","67,09","53,84","32,4","52,05","55,57","77,49","59,35","48,95","3,98","2,2",0,"4,99","1,67","15,9","-11,25","-10,25","34,54","0,17","-2,92","-0,27",0,"1,83","5,2","7,28","7,28","5,49","3,75","19,79","70,14","209,48","226,25","228,41","15,76","102,74",82,"1,42","1,83","0,79","1,45","811,48","44,71","40,62","46,16","45,46","40,46","35,56","91,04","61,99",-1,"762,81","68,64","7,35",240,"21,79"
27.03.20 4:00,"21,39","8578995,9","114,9",285,"26,01","399,86","1,68","50,49","71,08","55,51","32,52","52,07","55,58","76,75","59,31","49,01","3,98","2,2",0,"4,92","1,67","15,84","-10,99","-10,02","34,67","0,17","-2,95","-0,27","-0,01","1,83","5,11","7,36","7,36","5,4","3,91","19,77","70,23","209,77","226,31","228,34","15,21","103,35","82,29","1,43","1,83","0,79","1,45","810,56","44,71","40,54","46,13","45,44","40,46","35,57","91,83","62,04",-1,"762,22",74,"7,17",240,"21,75"
27.03.20 5:00,"21,39","9118996,63","114,9",285,"25,98","400,02","1,69","50,48","75,28","55,5","32,52","52,12","55,58","76,01","59,14","49,01","3,98","2,2",0,"4,85","1,67","15,82","-11,01","-9,99","34,32","0,17","-2,74","-0,27","-0,01","1,83","5,08","7,37","7,37","5,35","3,81","19,76","70,9","209,75","226,37","228,42","15,08","104,18","82,57","1,45","1,83","0,79","1,45","809,51","44,71","40,72","46,13","45,42","40,47","35,44","90,86","61,9","-1,52","761,99","89,49","6,95","237,32","21,73"
27.03.20 6:00,"21,39","9659011,26","114,9",285,"26,01","400,05","1,7","50,48","79,32","54,77","32,91","52,08","55,56","75,27","59,02","48,97","3,98","2,2",0,"4,78","1,67","15,86","-10,94","-9,99","33,82","0,17","-2,9","-0,27","-0,01","1,83","5,15","7,31","7,31","5,45","3,92","19,74","70,98","209,56","226,22","228,5","15,39","104,84","81,71","1,39","1,83","0,79","1,45","809,52","44,72","40,72","46,15","45,42","40,48","35,42","90,23","62,02","-1,9","761,8",100,"6,55",230,"21,63"
27.03.20 7:00,"21,39","10199125,35","114,9",285,"26,01","400,06","1,67","50,48","81,02","54,78","32,81","52,16","55,6","74,54","58,95","48,93","3,98","2,2",0,"4,71","1,67","15,99","-10,73","-9,89","34,17","0,17","-3,26","-0,27","-0,01","1,83","5,15","7,21","7,21","5,45",4,"19,73","69,95","209,86","226,51","228,59","15,95","105,87","81,57","1,34","1,83","0,79","1,45","807,48","44,74","40,72","46,15","45,43","40,48","35,47","89,61","62,03",-1,"761,61",100,"6,13","235,96","21,68"
27.03.20 8:00,"21,39","10739148,83","114,9",285,"26,08","399,92","1,68","50,47","82,78","55,23","32,67","52,2","55,61","73,8","58,86","48,9","3,98","2,2",0,"4,64","1,67","15,86","-10,61","-9,79","34,6","0,17","-3,15","-0,27","-0,01","1,83","5,14","7,22","7,22","5,42","3,9","19,73","69,39","209,91","226,45","228,67","16,52","105,48","81,14","1,31","1,83","0,79","1,45","805,32","44,71","40,63","46,16","45,42","40,44","35,5","87,68","62,13",-1,"761,42",100,6,"245,93","21,62"
27.03.20 9:00,"21,39","11279149,82","114,9",285,26,"400,1","1,68","50,46","81,36","54,26","32,68","52,22","55,55","73,06","58,77","49,1","3,98","2,2",0,"4,57","1,67","15,84","-10,61","-9,79","34,47","0,17","-3,1","-0,27","-0,01","1,83","5,09","7,15","7,15","5,38","3,82","19,73","69,31","210,19","226,54","228,76","16,83","110,36","81,53","1,32","1,83","0,78","1,45","807,29","44,74","40,64","46,13","45,41","40,46","35,49","88,25","62,06","-0,99","761,23","99,99",6,"250,04","21,79"
27.03.20 10:00,"21,39","11819150,45","114,9","284,97",26,"399,92","1,7","50,45","80,35","55,94","32,32","52,36","55,62","72,32","58,7","49,01","3,98","2,2",0,"4,49","1,66","15,64","-10,62","-9,79","36,18","0,17","-3,15","-0,27","-0,01","1,83","5,13","7,2","7,2","5,44","3,92","19,72","68,93","210,2","226,74","228,84","18,11","114,95","80,87","1,33","1,83","0,78","1,45","808,51","44,72","40,68","46,17","45,45","40,48","35,48","88,28","61,92","-0,01","761,05","97,13",6,"259,19","21,81"
27.03.20 11:00,"21,39","12359151,42","114,9",283,"25,99",400,"1,66","50,45","80,51","55,64","32,89","52,4","55,61","71,58","58,68","49,03","3,98","2,2",0,"4,41","1,66","15,71","-10,59","-9,75","34,74","0,17","-3,15","-0,26","-0,01","1,83","5,05","7,08","7,08","5,31","3,82","19,72","68,83","209,79","226,47","228,93","19,23","114,72","81,8","1,29","1,83","0,78","1,45","814,96","44,73","40,7","46,17","45,46","40,48","35,55","87,69","61,88","0,41","760,86","96,5",6,"269,1","21,9"
27.03.20 12:00,"21,39","12899151,86","114,9",283,"25,88","400,04","1,72","50,44","80,88","54,98","32,6","52,28","55,59","70,82","58,65","48,98","3,98","2,2",0,"4,93","1,66","15,7","-10,6","-9,77","35,63","0,17","-3,06","-0,26","-0,01","1,85","4,95","7,02","7,02","5,25","3,84","19,72","68,94","209,98","226,71","228,98","21,05","112,76","81,89","1,24","1,85","0,78","1,44","821,83","44,72","40,62","46,13","45,45","40,45","35,47","87,84","61,93","1,41","760,7","93,6",6,"273,25","21,65"
